customer_id,segment_name,recency,frequency,monetary,ticket_count_90d,sessions_30d,campaign_clicks_30d
CUST01487,Dormant,232,0,0.0,0,1,1
CUST01488,Loyal Customers,33,3,1749.42,1,14,2
CUST01489,Loyal Customers,41,4,5287.87,1,9,0
CUST01490,Loyal Customers,122,2,1360.72,0,3,0
CUST01491,Loyal Customers,87,2,1889.89,0,6,0
CUST01492,Loyal Customers,62,2,2179.26,1,10,0
CUST01493,Loyal Customers,10,2,807.4499999999999,0,0,0
CUST01494,Dormant,265,0,0.0,0,1,1
CUST01495,Loyal Customers,89,3,2084.73,1,0,0
CUST01496,Loyal Customers,16,1,662.11,0,9,3
CUST01497,Loyal Customers,35,4,2041.04,1,9,0
CUST01498,Champions,12,4,3245.4700000000003,1,14,0
CUST01499,Loyal Customers,133,1,1510.54,0,3,0
CUST01500,Discount-Sensitive,95,1,269.54,0,8,0
CUST01501,Loyal Customers,66,2,646.4300000000001,2,6,0
CUST01502,Loyal Customers,80,2,1331.42,0,15,1
CUST01503,Loyal Customers,90,1,367.27,0,8,0
CUST01504,At-Risk,152,1,588.35,0,0,1
CUST01505,At-Risk,64,1,608.83,0,2,2
CUST01506,Discount-Sensitive,140,1,318.41,0,4,0
CUST01507,Loyal Customers,125,2,2311.37,0,5,0
CUST01508,Loyal Customers,3,1,845.65,0,10,4
CUST01509,Loyal Customers,6,3,1236.7,1,17,0
CUST01510,At-Risk,132,2,1667.1,0,7,2
CUST01511,Loyal Customers,88,4,2601.14,0,11,1
CUST01512,Loyal Customers,43,1,703.24,1,3,0
CUST01513,At-Risk,131,1,1062.28,0,0,0
CUST01514,Loyal Customers,82,3,1466.5,0,5,3
CUST01515,Loyal Customers,96,3,3057.74,0,4,0
CUST01516,Discount-Sensitive,172,1,421.68,0,15,2
CUST01517,Loyal Customers,87,1,628.81,0,4,0
CUST01518,Dormant,485,0,0.0,0,1,0
CUST01519,Loyal Customers,105,3,3216.75,0,0,0
CUST01520,Loyal Customers,19,1,333.93,0,10,0
CUST01521,Loyal Customers,10,2,1070.1399999999999,0,2,0
CUST01522,At-Risk,68,1,882.29,0,2,1
CUST01523,Champions,15,4,3702.2799999999997,1,1,1
CUST01524,Loyal Customers,19,1,2078.4,1,5,1
CUST01525,Loyal Customers,56,2,1514.06,0,1,0
CUST01526,High-Value Unhappy,9,2,2585.39,2,7,2
CUST01527,Dormant,326,0,0.0,0,1,1
CUST01528,Discount-Sensitive,105,1,424.84,0,13,0
CUST01529,Dormant,194,0,0.0,0,0,0
CUST01530,Dormant,182,0,0.0,0,7,2
CUST01531,Dormant,222,0,0.0,0,3,1
CUST01532,Loyal Customers,159,1,776.24,0,6,1
CUST01533,Loyal Customers,167,1,697.43,0,6,0
CUST01534,Loyal Customers,22,1,416.32,0,7,0
CUST01535,Champions,8,5,2197.52,0,9,4
CUST01536,Loyal Customers,7,1,1059.82,1,2,0
CUST01537,Loyal Customers,123,1,355.81,0,3,0
CUST01538,Loyal Customers,80,1,346.25,0,8,1
CUST01539,At-Risk,158,1,643.65,0,0,0
CUST01540,Dormant,195,0,0.0,0,4,1
CUST01541,Loyal Customers,64,1,626.47,0,5,0
CUST01542,Discount-Sensitive,4,1,382.91,0,15,0
CUST01543,Loyal Customers,131,1,1270.64,0,8,2
CUST01544,Loyal Customers,113,2,1196.51,0,11,2
CUST01545,Loyal Customers,106,1,806.94,0,4,0
CUST01546,Loyal Customers,22,2,599.02,2,4,1
CUST01547,Loyal Customers,99,2,881.6500000000001,0,4,1
CUST01548,At-Risk,49,1,497.12,0,2,0
CUST01549,Loyal Customers,167,1,708.07,0,15,0
CUST01550,Loyal Customers,109,4,1841.6,0,5,0
CUST01551,Loyal Customers,69,1,674.67,0,11,0
CUST01552,Loyal Customers,108,2,999.14,0,3,0
CUST01553,Loyal Customers,153,1,381.8,0,4,1
CUST01554,Loyal Customers,75,2,2807.29,0,8,1
CUST01555,Loyal Customers,30,1,329.17,1,5,2
CUST01556,Loyal Customers,37,2,729.47,0,1,2
CUST01557,Loyal Customers,41,1,452.3,0,9,0
CUST01558,Dormant,210,0,0.0,0,1,0
CUST01559,Loyal Customers,93,3,1317.97,1,5,2
CUST01560,Loyal Customers,8,2,1018.83,0,14,2
CUST01561,Loyal Customers,153,1,567.89,0,5,3
CUST01562,Loyal Customers,51,2,1271.3,1,17,0
CUST01563,Loyal Customers,20,2,1279.74,1,0,0
CUST01564,Dormant,236,0,0.0,0,1,0
CUST01565,Loyal Customers,41,1,659.77,0,4,1
CUST01566,Discount-Sensitive,5,1,486.05,0,0,0
CUST01567,Dormant,345,0,0.0,0,3,1
CUST01568,At-Risk,178,1,831.95,0,2,0
CUST01569,Loyal Customers,81,1,1205.91,0,20,0
CUST01570,At-Risk,144,2,551.3299999999999,0,2,0
CUST01571,Dormant,253,0,0.0,0,1,1
CUST01572,Dormant,227,0,0.0,0,1,1
CUST01573,Loyal Customers,78,3,2463.27,1,7,0
CUST01574,At-Risk,161,2,2180.97,0,2,1
CUST01575,At-Risk,165,1,1350.03,0,1,0
CUST01576,Loyal Customers,82,1,1953.76,1,10,0
CUST01577,Discount-Sensitive,107,1,343.71,0,3,0
CUST01578,Loyal Customers,10,1,1222.13,0,4,3
CUST01579,Loyal Customers,45,5,4218.4,0,9,1
CUST01580,Loyal Customers,18,2,912.24,0,14,1
CUST01581,Champions,22,3,2148.76,1,6,0
CUST01582,Loyal Customers,58,2,1139.38,1,5,1
CUST01583,Dormant,261,0,0.0,0,2,2
CUST01584,Loyal Customers,0,2,1098.94,0,6,0
CUST01585,Loyal Customers,23,1,327.29,0,4,0
CUST01586,Loyal Customers,25,1,788.8,1,7,1
CUST01587,Loyal Customers,129,2,1403.63,0,10,0
CUST01588,At-Risk,145,3,1959.15,0,2,0
CUST01589,At-Risk,147,1,460.78,0,1,0
CUST01590,Loyal Customers,129,2,1250.94,0,8,0
CUST01591,At-Risk,136,2,2478.69,0,4,0
CUST01592,Loyal Customers,117,1,500.86,0,8,0
CUST01593,Loyal Customers,30,1,675.24,0,18,2
CUST01594,Loyal Customers,43,2,1570.28,0,2,0
CUST01595,Loyal Customers,59,1,531.64,0,8,1
CUST01596,Loyal Customers,60,3,1798.04,0,7,1
CUST01597,Discount-Sensitive,40,1,509.02,1,4,0
CUST01598,Loyal Customers,68,1,292.55,0,4,2
CUST01599,Loyal Customers,82,1,307.89,0,3,2
CUST01600,Loyal Customers,0,1,657.78,0,2,0
CUST01601,Loyal Customers,49,2,1021.85,1,6,0
CUST01602,Loyal Customers,22,3,1334.5700000000002,0,8,1
CUST01603,At-Risk,166,1,455.96,0,0,0
CUST01604,Loyal Customers,49,3,1407.27,0,17,1
CUST01605,Loyal Customers,20,1,1057.43,0,3,0
CUST01606,Discount-Sensitive,180,1,282.09,0,1,0
CUST01607,Loyal Customers,155,1,1515.3,0,7,0
CUST01608,At-Risk,26,1,501.47,0,1,2
CUST01609,Loyal Customers,69,1,689.75,1,4,0
CUST01610,Loyal Customers,69,4,2593.45,0,4,2
CUST01611,Loyal Customers,28,4,2180.7200000000003,0,1,3
CUST01612,Dormant,283,0,0.0,0,1,0
CUST01613,Dormant,255,0,0.0,0,0,1
CUST01614,Loyal Customers,103,2,1352.11,0,4,0
CUST01615,Loyal Customers,1,3,1862.39,1,3,0
CUST01616,Loyal Customers,160,1,1177.41,0,4,2
CUST01617,Loyal Customers,71,2,1632.85,1,9,0
CUST01618,Discount-Sensitive,84,1,426.08,0,2,0
CUST01619,Loyal Customers,2,3,1148.84,0,8,1
CUST01620,Champions,4,4,2409.04,0,7,1
CUST01621,Loyal Customers,26,3,2561.91,1,10,3
CUST01622,Loyal Customers,15,2,888.17,0,6,2
CUST01623,Dormant,359,0,0.0,0,0,0
CUST01624,Loyal Customers,75,4,2439.45,0,11,0
CUST01625,Loyal Customers,10,2,679.1800000000001,1,7,1
CUST01626,Loyal Customers,28,3,2085.26,0,6,0
CUST01627,Dormant,295,0,0.0,0,1,0
CUST01628,Loyal Customers,180,1,399.53,0,4,0
CUST01629,Loyal Customers,81,2,1120.0,0,1,0
CUST01630,Champions,19,3,3394.5299999999997,1,6,1
CUST01631,Champions,2,3,2040.85,1,14,1
CUST01632,Loyal Customers,6,1,1472.62,0,4,0
CUST01633,Loyal Customers,55,2,859.6700000000001,1,3,1
CUST01634,Loyal Customers,40,1,668.05,0,6,0
CUST01635,Loyal Customers,42,2,1322.0500000000002,1,10,2
CUST01636,Discount-Sensitive,16,1,310.14,0,10,2
CUST01637,Loyal Customers,29,5,4002.06,1,8,2
CUST01638,Loyal Customers,31,2,1665.1100000000001,0,9,1
CUST01639,Loyal Customers,166,1,1450.38,0,3,0
CUST01640,Discount-Sensitive,105,1,464.57,0,6,0
CUST01641,Loyal Customers,101,1,608.86,0,13,0
CUST01642,Champions,4,3,3151.98,0,5,0
CUST01643,Dormant,182,0,0.0,0,5,2
CUST01644,Loyal Customers,118,2,818.79,0,5,3
CUST01645,Loyal Customers,74,3,2748.62,0,9,1
CUST01646,Loyal Customers,66,4,2483.29,0,10,0
CUST01647,Champions,10,4,3321.39,0,8,0
CUST01648,At-Risk,150,1,540.77,0,2,3
CUST01649,Dormant,243,0,0.0,0,1,0
CUST01650,Loyal Customers,102,1,1797.67,0,9,3
CUST01651,At-Risk,87,1,508.39,1,0,1
CUST01652,Loyal Customers,40,3,2663.46,1,2,0
CUST01653,Loyal Customers,87,2,1706.87,1,0,0
CUST01654,At-Risk,99,1,1073.19,0,2,2
CUST01655,Loyal Customers,13,2,1358.99,0,2,0
CUST01656,Champions,9,6,3506.88,0,16,4
CUST01657,Dormant,328,0,0.0,0,2,0
CUST01658,High-Value Unhappy,56,4,3534.3100000000004,2,3,0
CUST01659,Loyal Customers,98,2,1400.5700000000002,0,8,0
CUST01660,Champions,6,2,2406.57,0,10,3
CUST01661,Discount-Sensitive,154,1,326.3,0,0,0
CUST01662,Loyal Customers,33,2,1004.6500000000001,0,3,0
CUST01663,High-Value Unhappy,22,3,2366.8,2,4,0
CUST01664,Loyal Customers,75,1,888.92,0,20,1
CUST01665,Loyal Customers,75,1,335.28,0,6,1
CUST01666,Dormant,318,0,0.0,0,5,4
CUST01667,At-Risk,136,2,1307.77,0,12,2
CUST01668,Loyal Customers,106,3,2195.5699999999997,0,7,0
CUST01669,At-Risk,143,1,406.94,0,0,0
CUST01670,Champions,19,2,2472.29,1,15,0
CUST01671,Loyal Customers,79,3,3295.24,1,1,0
CUST01672,Loyal Customers,29,2,1440.35,0,7,0
CUST01673,Loyal Customers,24,1,489.02,0,3,1
CUST01674,Loyal Customers,116,2,936.21,0,5,0
CUST01675,At-Risk,132,2,1309.95,0,3,0
CUST01676,Loyal Customers,133,1,578.91,0,5,1
CUST01677,Loyal Customers,17,3,1571.06,0,3,0
CUST01678,At-Risk,50,1,854.48,0,1,0
CUST01679,Loyal Customers,29,1,798.11,0,7,2
CUST01680,Loyal Customers,36,1,2660.5,0,12,0
CUST01681,Loyal Customers,53,1,804.75,0,6,0
CUST01682,Dormant,227,0,0.0,0,0,0
CUST01683,Loyal Customers,26,4,4532.08,0,7,0
CUST01684,Loyal Customers,63,3,3554.1800000000003,0,4,0
CUST01685,Dormant,278,0,0.0,0,2,0
CUST01686,At-Risk,138,1,699.98,0,0,0
CUST01687,Loyal Customers,81,1,392.39,0,3,0
CUST01688,Loyal Customers,130,1,602.81,0,9,0
CUST01689,Loyal Customers,62,1,1029.49,0,6,1
CUST01690,Discount-Sensitive,70,1,301.13,1,2,0
CUST01691,Loyal Customers,89,1,591.46,1,8,0
CUST01692,Discount-Sensitive,176,1,456.23,0,6,1
CUST01693,Loyal Customers,33,1,483.01,0,11,3
CUST01694,Loyal Customers,38,1,759.46,0,10,2
CUST01695,Loyal Customers,72,3,1167.5900000000001,0,22,4
CUST01696,At-Risk,127,1,652.34,0,1,1
CUST01697,Loyal Customers,62,2,1630.5700000000002,0,5,1
CUST01698,Loyal Customers,68,4,4139.24,1,5,1
CUST01699,Dormant,242,0,0.0,0,2,0
CUST01700,Champions,6,2,2044.9,0,14,2
CUST01701,Discount-Sensitive,14,1,388.29,0,3,1
CUST01702,Dormant,209,0,0.0,0,3,0
CUST01703,Champions,7,2,2037.6100000000001,0,6,0
CUST01704,Loyal Customers,47,1,926.37,0,13,2
CUST01705,Loyal Customers,29,3,1829.77,1,21,2
CUST01706,Loyal Customers,6,3,1683.9099999999999,1,6,0
CUST01707,Loyal Customers,2,2,1446.76,0,5,0
CUST01708,Loyal Customers,5,3,1319.75,0,7,0
CUST01709,At-Risk,157,1,484.31,0,1,3
CUST01710,Loyal Customers,58,3,1236.27,1,10,1
CUST01711,Loyal Customers,110,2,1341.5,0,2,2
CUST01712,Loyal Customers,25,1,828.82,1,9,0
CUST01713,Loyal Customers,41,5,3851.7200000000003,1,1,0
CUST01714,At-Risk,132,1,894.52,0,0,0
CUST01715,Loyal Customers,121,1,703.76,0,4,1
CUST01716,Loyal Customers,31,2,1884.2800000000002,1,1,0
CUST01717,Loyal Customers,125,2,2810.4399999999996,0,6,0
CUST01718,At-Risk,133,3,1495.2,0,4,2
CUST01719,Loyal Customers,148,1,472.14,0,4,0
CUST01720,Loyal Customers,13,3,1236.77,1,9,4
CUST01721,Loyal Customers,38,1,617.29,0,5,0
CUST01722,At-Risk,59,1,359.06,0,1,0
CUST01723,Champions,16,3,2534.09,1,4,0
CUST01724,Loyal Customers,39,2,1680.71,0,12,0
CUST01725,Loyal Customers,44,1,632.03,1,8,0
CUST01726,Loyal Customers,23,1,1507.03,0,17,2
CUST01727,Loyal Customers,1,2,845.5799999999999,0,13,0
CUST01728,Loyal Customers,10,2,1236.25,0,5,1
CUST01729,High-Value Unhappy,8,2,2079.31,2,11,1
CUST01730,Loyal Customers,120,2,788.6999999999999,0,7,3
CUST01731,At-Risk,102,1,531.75,0,1,2
CUST01732,Champions,9,4,4533.96,1,4,0
CUST01733,Loyal Customers,92,3,2167.49,0,2,0
CUST01734,At-Risk,160,1,1515.59,0,2,0
CUST01735,Loyal Customers,61,2,1287.08,0,6,1
CUST01736,High-Value Unhappy,13,4,2197.62,2,8,1
CUST01737,Loyal Customers,26,1,512.92,0,9,0
CUST01738,Loyal Customers,39,4,2851.85,0,7,3
CUST01739,Discount-Sensitive,75,1,349.72,0,5,0
CUST01740,Loyal Customers,22,1,717.61,0,1,0
CUST01741,Loyal Customers,29,3,1450.22,0,2,0
CUST01742,At-Risk,130,2,890.8,0,13,3
CUST01743,Loyal Customers,90,2,1117.05,1,6,0
CUST01744,Loyal Customers,111,1,1021.08,0,3,0
CUST01745,Dormant,204,0,0.0,0,6,2
CUST01746,Dormant,239,0,0.0,0,1,2
CUST01747,Loyal Customers,24,1,1498.03,0,7,1
CUST01748,Discount-Sensitive,36,1,150.03,0,4,3
CUST01749,Dormant,190,0,0.0,0,0,0
CUST01750,Loyal Customers,137,1,556.93,0,4,0
CUST01751,Discount-Sensitive,61,1,332.52,0,3,0
CUST01752,At-Risk,171,1,516.34,0,2,0
CUST01753,Loyal Customers,43,2,912.8100000000001,0,4,0
CUST01754,Loyal Customers,13,2,806.9000000000001,0,4,1
CUST01755,Loyal Customers,152,1,738.44,0,3,0
CUST01756,Loyal Customers,90,2,1557.58,0,12,2
CUST01757,At-Risk,167,2,1856.03,0,1,0
CUST01758,At-Risk,78,1,411.88,0,2,1
CUST01759,Loyal Customers,89,2,1973.57,0,3,0
CUST01760,Loyal Customers,69,3,2991.54,0,2,0
CUST01761,Loyal Customers,89,4,3303.61,0,2,1
CUST01762,At-Risk,66,1,2131.17,0,1,0
CUST01763,Loyal Customers,8,1,705.53,1,3,0
CUST01764,Loyal Customers,45,3,1471.8400000000001,1,5,0
CUST01765,Dormant,265,0,0.0,0,0,1
CUST01766,Loyal Customers,163,1,561.64,0,4,0
CUST01767,Loyal Customers,145,1,488.2,0,5,0
CUST01768,Loyal Customers,101,2,1316.76,0,10,3
CUST01769,Loyal Customers,55,2,3149.49,0,10,3
CUST01770,At-Risk,58,3,1327.79,2,2,0
CUST01771,Loyal Customers,58,2,1481.0700000000002,0,14,1
CUST01772,Dormant,254,0,0.0,0,0,0
CUST01773,Dormant,196,0,0.0,0,5,2
CUST01774,At-Risk,152,3,2110.4300000000003,0,0,2
CUST01775,Loyal Customers,49,2,1120.32,1,6,0
CUST01776,Loyal Customers,79,1,962.07,0,4,2
CUST01777,At-Risk,167,2,1872.12,0,6,1
CUST01778,Loyal Customers,87,1,512.32,0,6,0
CUST01779,Loyal Customers,167,1,1574.84,0,3,2
CUST01780,Loyal Customers,5,1,2015.96,1,8,0
CUST01781,Dormant,241,0,0.0,0,3,2
CUST01782,Discount-Sensitive,137,1,402.31,0,1,0
CUST01783,Loyal Customers,21,2,1070.9,0,1,0
CUST01784,Loyal Customers,67,2,1646.49,0,12,0
CUST01785,Loyal Customers,14,1,982.58,0,1,0
CUST01786,Loyal Customers,23,5,2801.17,0,2,0
CUST01787,Loyal Customers,75,1,1770.53,0,6,1
CUST01788,Loyal Customers,54,3,2627.07,1,4,0
CUST01789,Discount-Sensitive,52,1,341.52,0,6,0
CUST01790,Loyal Customers,40,3,1750.7,0,1,0
CUST01791,Discount-Sensitive,82,1,287.89,0,5,0
CUST01792,Loyal Customers,36,1,821.29,0,12,1
CUST01793,Loyal Customers,48,1,1476.12,1,3,1
CUST01794,Loyal Customers,26,2,1843.9,0,8,1
CUST01795,Loyal Customers,89,1,1266.99,1,7,1
CUST01796,Loyal Customers,33,1,500.81,0,4,0
CUST01797,Loyal Customers,117,1,1593.85,0,6,0
CUST01798,Loyal Customers,103,1,1100.62,0,5,0
CUST01799,At-Risk,74,1,659.32,1,0,0
CUST01800,Loyal Customers,122,1,507.22,0,5,1
CUST01801,Discount-Sensitive,24,1,371.61,1,10,1
CUST01802,At-Risk,139,2,1118.6599999999999,0,3,0
CUST01803,Loyal Customers,104,2,1100.8600000000001,0,1,0
CUST01804,Loyal Customers,177,1,578.62,0,4,0
CUST01805,At-Risk,37,1,433.16,0,0,1
CUST01806,Discount-Sensitive,50,1,411.72,0,8,2
CUST01807,Loyal Customers,74,2,1672.74,0,3,1
CUST01808,Discount-Sensitive,17,1,234.39,0,5,0
CUST01809,Loyal Customers,45,2,2554.61,0,2,1
CUST01810,Loyal Customers,28,1,381.71,0,8,2
CUST01811,Loyal Customers,69,4,3016.58,1,7,2
CUST01812,Loyal Customers,25,3,2134.42,0,16,0
CUST01813,Champions,22,3,2171.56,1,5,3
CUST01814,Loyal Customers,43,1,579.84,1,6,0
CUST01815,Loyal Customers,4,1,762.94,0,4,0
CUST01816,Dormant,189,0,0.0,0,2,0
CUST01817,Loyal Customers,147,1,429.19,0,6,0
CUST01818,At-Risk,168,1,403.61,0,1,0
CUST01819,Loyal Customers,82,2,1750.5700000000002,1,2,0
CUST01820,Champions,6,3,2242.0,0,7,0
CUST01821,Loyal Customers,41,3,2654.29,0,2,0
CUST01822,Loyal Customers,50,2,2116.75,1,1,0
CUST01823,Loyal Customers,32,1,1142.69,0,6,0
CUST01824,Dormant,201,0,0.0,0,4,1
CUST01825,Loyal Customers,16,1,561.93,1,14,1
CUST01826,Loyal Customers,57,3,1929.3,0,0,0
CUST01827,Loyal Customers,5,2,1217.56,0,8,0
CUST01828,Loyal Customers,122,3,1876.83,0,5,3
CUST01829,Loyal Customers,101,3,2668.19,0,4,0
CUST01830,Discount-Sensitive,27,1,258.18,1,2,0
CUST01831,Loyal Customers,11,1,448.22,1,13,0
CUST01832,Loyal Customers,95,3,2313.58,0,3,0
CUST01833,Loyal Customers,27,4,2563.66,0,1,3
CUST01834,Loyal Customers,2,1,715.74,0,5,2
CUST01835,Loyal Customers,132,1,710.25,0,15,2
CUST01836,Loyal Customers,125,2,1392.01,0,12,1
CUST01837,Discount-Sensitive,76,1,441.28,0,5,0
CUST01838,Loyal Customers,64,2,775.96,0,7,0
CUST01839,Loyal Customers,0,3,1378.5,0,15,3
CUST01840,Discount-Sensitive,101,1,333.12,0,5,0
CUST01841,Champions,14,4,2919.05,0,17,0
CUST01842,At-Risk,161,1,1332.91,0,0,1
CUST01843,Loyal Customers,25,1,2211.51,0,8,0
CUST01844,Loyal Customers,125,2,1933.86,0,8,0
CUST01845,Loyal Customers,164,1,545.67,0,3,0
CUST01846,Loyal Customers,76,1,537.7,0,5,0
CUST01847,Loyal Customers,16,1,1293.93,0,2,0
CUST01848,Champions,1,2,2164.85,0,10,0
CUST01849,Discount-Sensitive,34,1,385.85,0,3,0
CUST01850,Loyal Customers,28,1,510.71,0,5,0
CUST01851,Dormant,355,0,0.0,0,2,1
CUST01852,At-Risk,48,1,572.93,1,2,3
CUST01853,Discount-Sensitive,153,1,430.99,0,0,0
CUST01854,At-Risk,150,2,1301.87,0,5,0
CUST01855,Loyal Customers,72,2,2034.5300000000002,1,11,2
CUST01856,Dormant,211,0,0.0,0,0,0
CUST01857,Discount-Sensitive,74,1,257.75,0,1,0
CUST01858,Loyal Customers,20,1,522.62,1,9,1
CUST01859,Loyal Customers,15,2,1262.4,0,12,5
CUST01860,Loyal Customers,1,2,914.9300000000001,2,9,0
CUST01861,Champions,1,2,2185.49,0,4,2
CUST01862,Champions,9,3,3486.8,0,4,1
CUST01863,Dormant,188,0,0.0,0,4,0
CUST01864,Dormant,221,0,0.0,0,3,0
CUST01865,Loyal Customers,60,2,1418.31,1,4,1
CUST01866,Loyal Customers,70,1,510.52,1,16,0
CUST01867,Loyal Customers,11,1,663.94,0,2,0
CUST01868,Loyal Customers,80,2,1267.91,0,4,1
CUST01869,Loyal Customers,52,3,1551.23,0,13,0
CUST01870,Loyal Customers,91,2,1401.02,0,9,1
CUST01871,At-Risk,100,1,1448.69,0,1,0
CUST01872,Loyal Customers,41,1,817.34,1,4,0
CUST01873,Loyal Customers,9,2,1277.58,0,5,1
CUST01874,At-Risk,31,1,663.19,0,1,0
CUST01875,Discount-Sensitive,74,1,296.55,0,0,0
CUST01876,At-Risk,143,1,1038.71,0,1,0
CUST01877,Loyal Customers,45,2,2170.9700000000003,1,1,0
CUST01878,Discount-Sensitive,22,1,314.15,0,4,0
CUST01879,Loyal Customers,24,1,709.74,1,5,2
CUST01880,Dormant,231,0,0.0,0,3,0
CUST01881,Loyal Customers,8,2,1058.59,1,0,0
CUST01882,Dormant,219,0,0.0,0,0,0
CUST01883,Loyal Customers,5,2,1461.71,1,2,0
CUST01884,Dormant,234,0,0.0,0,2,0
CUST01885,Champions,6,3,2419.99,0,9,2
CUST01886,Loyal Customers,78,1,309.36,0,6,0
CUST01887,Discount-Sensitive,126,2,358.26,0,1,1
CUST01888,Loyal Customers,27,3,626.1,0,3,1
CUST01889,Loyal Customers,71,2,1553.42,0,5,0
CUST01890,Dormant,226,0,0.0,0,1,3
CUST01891,Dormant,217,0,0.0,0,0,0
CUST01892,Loyal Customers,39,1,547.55,0,5,1
CUST01893,At-Risk,50,1,1501.3,0,2,1
CUST01894,Dormant,195,0,0.0,0,2,2
CUST01895,Dormant,329,0,0.0,0,7,3
CUST01896,Discount-Sensitive,70,1,177.86,0,10,2
CUST01897,Loyal Customers,28,2,1482.8200000000002,0,7,0
CUST01898,Dormant,218,0,0.0,0,1,0
CUST01899,Loyal Customers,53,2,1576.16,1,2,0
CUST01900,Loyal Customers,75,3,1920.7400000000002,0,9,2
CUST01901,Loyal Customers,163,1,736.42,0,6,2
CUST01902,Loyal Customers,53,2,549.9300000000001,0,1,0
CUST01903,Loyal Customers,20,2,1434.04,0,8,0
CUST01904,Loyal Customers,39,3,2969.4300000000003,1,4,0
CUST01905,Champions,2,3,2083.6400000000003,1,6,3
CUST01906,Loyal Customers,81,1,555.37,0,3,0
CUST01907,Loyal Customers,32,2,1249.44,0,3,1
CUST01908,Dormant,216,0,0.0,0,1,0
CUST01909,Loyal Customers,37,1,825.7,0,13,0
CUST01910,At-Risk,130,1,554.5,0,1,0
CUST01911,Loyal Customers,40,3,2463.55,1,4,0
CUST01912,Loyal Customers,43,2,1106.5,0,13,0
CUST01913,Discount-Sensitive,78,1,422.52,0,2,0
CUST01914,Loyal Customers,83,2,2531.95,0,7,0
CUST01915,Dormant,273,0,0.0,0,1,0
CUST01916,Loyal Customers,10,2,934.02,0,3,1
CUST01917,Dormant,196,0,0.0,0,2,0
CUST01918,At-Risk,170,1,1508.27,0,1,1
CUST01919,Discount-Sensitive,40,1,328.12,0,10,0
CUST01920,Dormant,215,0,0.0,0,1,0
CUST01921,Loyal Customers,75,1,1096.7,0,9,0
CUST01922,Loyal Customers,30,1,1747.45,0,10,1
CUST01923,Loyal Customers,146,1,493.47,0,9,2
CUST01924,Loyal Customers,61,1,371.86,0,13,0
CUST01925,Discount-Sensitive,12,1,448.97,0,12,2
CUST01926,Loyal Customers,130,1,449.37,0,5,0
CUST01927,At-Risk,163,1,1254.25,0,1,1
CUST01928,Loyal Customers,6,1,462.37,0,14,3
CUST01929,Loyal Customers,163,1,412.99,0,5,0
CUST01930,Loyal Customers,19,2,1131.9099999999999,0,2,0
CUST01931,Loyal Customers,10,2,975.78,0,11,0
CUST01932,Loyal Customers,12,1,1359.13,0,11,2
CUST01933,Loyal Customers,39,1,457.58,0,6,2
CUST01934,Loyal Customers,33,1,585.58,0,8,0
CUST01935,Loyal Customers,52,1,308.98,0,8,1
CUST01936,Loyal Customers,34,1,300.34,0,8,2
CUST01937,Loyal Customers,120,1,383.33,0,3,0
CUST01938,Loyal Customers,45,3,1299.72,0,4,0
CUST01939,Loyal Customers,34,4,3249.84,0,13,0
CUST01940,Loyal Customers,8,2,1355.74,0,12,1
CUST01941,Loyal Customers,47,4,2815.2000000000003,1,11,0
CUST01942,Dormant,249,0,0.0,0,4,2
CUST01943,Loyal Customers,52,3,3506.41,0,10,0
CUST01944,Loyal Customers,13,1,451.76,0,6,0
CUST01945,At-Risk,118,1,554.68,0,0,0
CUST01946,Loyal Customers,118,1,590.95,0,4,2
CUST01947,Loyal Customers,123,2,806.74,0,6,1
CUST01948,Loyal Customers,170,1,802.25,0,3,0
CUST01949,Loyal Customers,136,1,1097.78,0,9,0
CUST01950,At-Risk,136,1,670.55,0,2,0
CUST01951,At-Risk,125,1,599.47,0,2,0
CUST01952,Dormant,313,0,0.0,0,3,0
CUST01953,At-Risk,176,1,886.28,0,0,0
CUST01954,Loyal Customers,50,2,1200.01,0,2,0
CUST01955,Loyal Customers,25,4,1750.78,1,11,4
CUST01956,Loyal Customers,78,1,301.98,0,5,1
CUST01957,Dormant,210,0,0.0,0,3,0
CUST01958,Discount-Sensitive,113,1,436.01,0,5,0
CUST01959,Loyal Customers,9,1,676.52,0,4,0
CUST01960,Loyal Customers,25,1,1173.93,0,4,0
CUST01961,At-Risk,79,1,1265.7,0,1,1
CUST01962,At-Risk,142,2,1458.09,0,2,0
CUST01963,Loyal Customers,113,1,827.54,0,6,0
CUST01964,Loyal Customers,15,1,848.15,0,4,0
CUST01965,Dormant,196,0,0.0,0,3,1
CUST01966,Loyal Customers,49,1,990.76,0,9,0
CUST01967,Loyal Customers,28,2,874.98,1,12,0
CUST01968,At-Risk,59,1,1323.58,1,2,1
CUST01969,Loyal Customers,80,2,1641.0,1,3,0
CUST01970,Loyal Customers,84,2,1351.58,0,14,2
CUST01971,Champions,10,2,2559.3999999999996,1,12,1
CUST01972,Champions,4,5,2355.5,0,15,0
CUST01973,Loyal Customers,89,1,1195.4,0,18,2
CUST01974,Loyal Customers,54,1,535.27,1,9,0
CUST01975,Loyal Customers,57,1,970.02,0,9,0
CUST01976,Loyal Customers,100,4,3483.16,1,15,1
CUST01977,Loyal Customers,68,2,1844.12,1,8,0
CUST01978,At-Risk,156,1,549.68,0,2,1
CUST01979,Loyal Customers,61,1,669.46,0,13,0
